OBJECTID,musym,muname,mukind,mustatus,muacres,mapunitlfw_l,mapunitlfw_r,mapunitlfw_h,mapunitpfa_l,mapunitpfa_r,mapunitpfa_h,farmlndcl,muhelcl,muwathelcl,muwndhelcl,interpfocus,invesintens,iacornsr,nhiforsoigrp,nhspiagr,vtsepticsyscl,mucertstat,lkey,mukey
2027,5776BN,"Limberjim-Syrupcreek complex, 15 to 30 percent north slopes",Complex,,1759,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2593955
2028,5776CN,"Limberjim-Syrupcreek complex, 30 to 60 percent north slopes",Complex,,2003,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2593956
2029,5778AO,"Syrupcreek-Klicker-Anatone complex, 0 to 15 percent slopes",Complex,,1337,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2593957
2030,5778BO,"Syrupcreek-Klicker-Anatone complex, 15 to 30 percent slopes",Complex,,308,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2593958
2031,5782CO,"Klicker-Syrupcreek complex, 30 to 60 percent slopes",Complex,,59,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2593959
2032,5791AO,"Syrupcreek-Tamara complex, 0 to 15 percent slopes",Complex,,1092,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2593960
2033,5791BO,"Syrupcreek-Tamara complex, 15 to 30 percent slopes",Complex,,257,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2593961
2034,5809AO,"Anatone-Bocker-Fivebeaver complex, 0 to 15 percent slopes",Complex,,692,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,2593962
2035,5809CO,"Anatone-Bocker-Fivebeaver complex, 30 to 60 percent slopes",Complex,,54,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,2593963
2036,5830CO,"Klicker-Fivebeaver-Anatone complex, 30 to 60 percent slopes",Complex,,615,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2593964
2037,5827BO,"Fivebeaver-Klicker-Anatone complex, 15 to 30 percent slopes",Complex,,59,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,2683032
2038,1000,"Voats-Joseph-Patit Creek complex, 0 to 4 percent slopes",Complex,,478,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2998630
2039,2000,"Bridgewater-Joseph-Psuni complex, 0 to 4 percent slopes",Complex,,477,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2998631
2040,3000,"Patit Creek-Psuni-Psuni, moist complex, 0 to 5 percent slopes",Complex,,1309,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2998632
2041,4000,"Patit Creek-Bridgewater complex, 2 to 5 percent slopes",Complex,,373,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,2998633
2042,5840AO,"Anatone-Bocker complex, 2 to 15 percent slopes",Complex,,85,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121439
2043,5840CO,"Anatone-Bocker complex, 30 to 60 percent south slopes",Complex,,302,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121440
2044,5836AO,"Bocker-Anatone-Rock outcrop complex, 2 to 15 percent slopes",Complex,,66,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121441
2045,5836BO,"Bocker-Anatone-Rock outcrop complex, 15 to 30 percent slopes",Complex,,174,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121442
2046,5796DN,"Harl-Limberjim-Rock outcrop complex, 60 to 90 percent north slopes",Complex,,569,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121443
2047,5780AO,"Syrupcreek-Lowerbluff complex, 2 to 15 percent slopes",Complex,,644,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121444
2048,0009EW,"Tovame-Witknee complex, 0 to 5 percent slopes",Complex,,363,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121445
2049,5995AO,"Downeygulch-Fivebeaver-Kamela complex, 0 to 15 percent slopes",Complex,,173,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121446
2050,5875CO,"Limberjim-Tamara complex, 30 to 60 percent slopes",Complex,,107,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121447
2051,5834CO,"Klicker-Fivebeaver-Kamela complex, 30 to 60 percent slopes",Complex,,614,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121448
2052,5838BO,"Bocker-Anatone complex, 15 to 30 percent slopes",Complex,,50,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121449
2053,4159CO,"Larabee-Klickson complex, 30 to 60 percent slopes",Complex,,112,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121450
2054,5861DO,"Larabee-Getaway-Anatone complex, 60 to 90 percent slopes",Complex,,408,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121451
2055,5883AO,"Bocker-Parsnip complex, 0 to 15 percent slopes",Complex,,128,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121452
2056,5934AO,"Olot-Kamela-Fivebeaver complex, 0 to 15 percent slopes",Complex,,949,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121453
2057,5930AO,"Fivebeaver-Bocker complex, 0 to 15 percent slopes",Complex,,2452,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121454
2058,5950BO,"Bocker-Fivebit-Anatone complex, 15 to 30 percent slopes",Complex,,74,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121455
2059,1325BO,"Angelpeak-Vandamine-Towermountain complex, 15 to 30 percent slopes",Complex,,88,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121456
2060,1344CO,"Kingbolt-Analulu complex, 30 to 60 percent slopes",Complex,,109,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121457
2061,3323BO,"Snell-Bocker-Anatone complex, 15 to 30 percent slopes",Complex,,56,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121458
2062,4159DO,"Larabee-Klickson-Rock outcrop complex, 60 to 90 percent slopes",Complex,,81,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121459
2063,4941CD,"Larabee-Klickson-Anatone complex, 30 to 60 percent slopes",Complex,,409,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121460
2064,4942DO,"Klickson-Klicker-Anatone complex, 60 to 90 percent slopes",Complex,,174,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121461
2065,4958AO,"Olot-Syrupcreek complex, 0 to 15 percent slopes",Complex,,95,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121462
2066,4972BO,"Troutmeadows-Mountemily complex, 15 to 30 percent slopes",Complex,,257,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121463
2067,4996AO,"Troutmeadows-Mountemily complex, 0 to 15 percent slopes",Complex,,2425,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121464
2068,5019CO,"Syrupcreek-Limberjim-Larabee complex, 30 to 60 percent slopes",Complex,,644,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121465
2069,5759BO,"Syrupcreek-Thirstygulch complex, 15 to 30 percent slopes",Complex,,291,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121466
2070,5771CO,"Limberjim-Kamela-Anatone complex, 30 to 60 percent slopes",Complex,,777,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121467
2071,5785DO,"Getaway-Anatone-Rock outcrop complex, 60 to 90 percent slopes",Complex,,60,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121469
2072,5797DN,"Limberjim-Getaway-Rock outcrop complex, 60 to 90 percent north slopes",Complex,,962,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121470
2073,5836CO,"Bocker-Anatone-Rock outcrop complex, 30 to 60 percent slopes",Complex,,76,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121471
2074,5836DO,"Bocker-Anatone-Rock outcrop complex, 60 to 90 percent slopes",Complex,,60,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121472
2075,5881DO,"Kamela-Limberjim-Anatone complex, 60 to 90 percent slopes",Complex,,351,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121473
2076,5893CO,"Klicker-Syrupcreek-Fivebeaver complex, 30 to 60 percent slopes",Complex,,228,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121474
2077,5901AO,"Klicker-Fivebit-Bocker complex, 0 to 15 percent slopes",Complex,,773,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121475
2078,5932BO,"Fivebeaver-Larabee-Anatone complex, 15 to 30 percent slopes",Complex,,470,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121476
2079,5941AO,"Bennettcreek-Limberjim-Klickson complex, 0 to 15 percent slopes",Complex,,407,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121477
2080,5943BO,"Larabee-Tolo-Fivebeaver complex, 15 to 30 percent slopes",Complex,,470,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121478
2081,5944CO,"Larabee-Klickson-Fivebeaver complex, 30 to 60 percent slopes",Complex,,259,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121479
2082,1309CO,"Analulu-McWillar-Kingbolt complex, 30 to 60 percent slopes",Complex,,160,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121480
2083,3304AO,"Mountemily-Mountireland complex, 0 to 15 percent slopes",Complex,,1250,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121481
2084,5778CO,"Syrupcreek-Klicker-Anatone complex, 30 to 60 percent slopes",Complex,,369,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121482
2085,5896BO,"Klicker-Bocker-Klickson complex, 15 to 30 percent slopes",Complex,,65,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121483
2086,6026AU,"Bullroar-Limberjim complex, 0 to 15 percent slopes",Complex,,262,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121484
2087,6029DO,"Anatone-Fivebeaver complex, 60 to 90 percent slopes",Complex,,74,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121485
2088,6040KN,"Larabee-Syrupcreek-Fivebeaver complex, 30 to 90 percent slopes",Complex,,60,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121486
2089,0012EW,"Newbar-Riverwash complex, 0 to 5 percent slopes",Complex,,1,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121487
2090,0029AW,"Dardry-Melloe-Mugwump complex, 0 to 5 percent slopes",Complex,,22,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121488
2091,0033EW,"Mugwump-Melloe-Bullroar complex, 0 to 5 percent slopes",Complex,,286,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121489
2092,0043AW,"Bandarrow-Melloe complex, 0 to 5 percent slopes",Complex,,25,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121490
2093,0049AW,"Dardry-Newbar complex, 0 to 5 percent slopes",Complex,,59,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121491
2094,0085AW,"Dardry-Melloe-Tovame complex, 0 to 5 percent slopes",Complex,,1,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121492
2095,3300AW,"Mountireland-Mountemily-Balloontree complex, 0 to 15 percent slopes",Complex,,8,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121493
2096,6122UO,"Anatone-Getaway-Rock outcrop complex, 45 to 90 percent slopes",Complex,,171,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121494
2097,4007BO,"Gwin-Rockly-Rock outcrop complex, 20 to 50 percent south slopes",Complex,,73,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10407,3121495
2098,5775CO,"Syrupcreek-Limberjim complex, 30 to 60 percent slopes",Complex,,108,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10407,3121496
2099,10D,"Bohannon gravelly loam, 3 to 25 percent slopes",Consociation,,2152,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62298
2100,10E,"Bohannon gravelly loam, 25 to 50 percent slopes",Consociation,,4009,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62299
2101,10F,"Bohannon gravelly loam, 50 to 75 percent slopes",Consociation,,15172,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62300
2102,11,Brenner silt loam,Consociation,,2798,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62301
2103,12A,"Briedwell silt loam, 0 to 3 percent slopes",Consociation,,1228,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62302
2104,12C,"Briedwell silt loam, 3 to 12 percent slopes",Consociation,,1186,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62303
2105,12D,"Briedwell silt loam, 12 to 20 percent slopes",Consociation,,425,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62304
2106,13,Camas gravelly sandy loam,Consociation,,286,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62305
2107,14,"Chehalis silty clay loam, occasionally flooded",Consociation,,4629,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62306
2108,15C,"Chehulpum silt loam, 3 to 12 percent slopes",Consociation,,1847,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62307
2109,15E,"Chehulpum silt loam, 12 to 40 percent slopes",Consociation,,1802,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62308
2110,16E,"Chehulpum-Steiwer complex, 12 to 40 percent slopes",Complex,,2782,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62309
2111,17,Cloquato silt loam,Consociation,,3931,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62310
2112,18,Coburg silty clay loam,Consociation,,2347,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62311
2113,19,"Coburg silty clay loam, occasionally flooded",Consociation,,1779,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62312
2114,1A,"Abiqua silty clay loam, 0 to 3 percent slopes",Consociation,,1578,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62313
2115,1B,"Abiqua silty clay loam, 3 to 5 percent slopes",Consociation,,566,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62314
2116,2,"Abiqua silty clay loam, occasionally flooded, 0 to 3 percent slopes",Consociation,,309,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62315
2117,20,Concord silt loam,Consociation,,6182,,,,,,,Prime farmland if drained,,,,,Order 2,,,,,,10373,62316
2118,21,Cove silty clay loam,Consociation,,6232,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62317
2119,22,"Cove silty clay loam, thick surface",Consociation,,1027,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62318
2120,23D,"Cruiser gravelly loam, bedrock substratum, 3 to 25 percent slopes",Consociation,,3680,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62319
2121,23E,"Cruiser gravelly loam, bedrock substratum, 25 to 50 percent slopes",Consociation,,1276,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62320
2122,23F,"Cruiser gravelly loam, bedrock substratum, 50 to 70 percent slopes",Consociation,,530,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62321
2123,24D,"Cumley silty clay loam, 2 to 20 percent slopes",Consociation,,1109,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62322
2124,25,Dayton silt loam,Consociation,,12993,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62323
2125,26C,"Dixonville silty clay loam, 3 to 12 percent slopes",Consociation,,180,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62324
2126,26D,"Dixonville silty clay loam, 12 to 20 percent slopes",Consociation,,571,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62325
2127,27C,"Dupee silt loam, 3 to 12 percent slopes",Consociation,,4744,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62326
2128,27D,"Dupee silt loam, 12 to 20 percent slopes",Consociation,,1131,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62327
2129,29C,"Hazelair silt loam, 3 to 12 percent slopes",Consociation,,3836,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62329
2130,29D,"Hazelair silt loam, 12 to 20 percent slopes",Consociation,,1881,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62330
2131,29E,"Hazelair silt loam, 20 to 30 percent slopes",Consociation,,101,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62331
2132,3,Amity silt loam,Consociation,,10501,,,,,,,Prime farmland if drained,,,,,Order 2,,,,,,10373,62332
2133,30C,"Helmick silt loam, 3 to 12 percent slopes",Consociation,,6837,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62333
2134,30D,"Helmick silt loam, 12 to 20 percent slopes",Consociation,,1353,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62334
2135,30E,"Helmick silt loam, 20 to 50 percent slopes",Consociation,,131,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62335
2136,31C,"Helvetia silt loam, 0 to 12 percent slopes",Consociation,,4371,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62336
2137,31D,"Helvetia silt loam, 12 to 20 percent slopes",Consociation,,549,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62337
2138,32D,"Hembre gravelly silt loam, 3 to 25 percent slopes",Consociation,,2241,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62338
2139,32E,"Hembre gravelly silt loam, 25 to 50 percent slopes",Consociation,,1160,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62339
2140,32F,"Hembre gravelly silt loam, 50 to 75 percent slopes",Consociation,,285,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62340
2141,33,Holcomb silt loam,Consociation,,1638,,,,,,,Prime farmland if drained,,,,,Order 2,,,,,,10373,62341
2142,34D,"Honeygrove silty clay loam, 3 to 25 percent slopes",Consociation,,8129,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62342
2143,34E,"Honeygrove silty clay loam, 25 to 50 percent slopes",Consociation,,2431,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62343
2144,34F,"Honeygrove silty clay loam, 50 to 75 percent slopes",Consociation,,591,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62344
2145,35C,"Jory silt loam, 2 to 12 percent slopes",Consociation,,1272,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62345
2146,35D,"Jory silt loam, 12 to 20 percent slopes",Consociation,,593,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62346
2147,35E,"Jory silt loam, 20 to 30 percent slopes",Consociation,,414,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62347
2148,36C,"Jory silty clay loam, 2 to 12 percent slopes",Consociation,,6272,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10373,62348
2149,36D,"Jory silty clay loam, 12 to 20 percent slopes",Consociation,,12933,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62349
2150,36E,"Jory silty clay loam, 20 to 30 percent slopes",Consociation,,9456,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62350
2151,37D,"Jory silty clay loam, 2 to 30 percent slopes",Consociation,,1851,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62351
2152,37E,"Jory silty clay loam, 30 to 50 percent slopes",Consociation,,3751,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62352
2153,38E,"Kilchis stony loam, 3 to 30 percent slopes",Consociation,,156,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62353
2154,38F,"Kilchis stony loam, 60 to 90 percent slopes",Consociation,,1353,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62354
2155,39F,"Kilchis-Klickitat complex, 60 to 90 percent slopes",Complex,,21990,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62355
2156,40D,"Kilowan gravelly silty clay loam, 3 to 25 percent slopes",Consociation,,2073,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62356
2157,40E,"Kilowan gravelly silty clay loam, 25 to 50 percent slopes",Consociation,,1867,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62357
2158,40F,"Kilowan gravelly silty clay loam, 50 to 75 percent slopes",Consociation,,1358,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62358
2159,41D,"Klickitat gravelly clay loam, 3 to 30 percent slopes",Consociation,,4032,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62359
2160,41E,"Klickitat gravelly clay loam, 30 to 50 percent slopes",Consociation,,6024,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62360
2161,41F,"Klickitat gravelly clay loam, 50 to 75 percent slopes",Consociation,,9934,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62361
2162,42B,"Knappa silt loam, 0 to 7 percent slopes",Consociation,,1333,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10373,62362
2163,43D,"Luckiamute channery loam, 3 to 30 percent slopes",Consociation,,3389,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62363
2164,43F,"Luckiamute channery loam, 30 to 75 percent slopes",Consociation,,3778,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62364
2165,44D,"Lurnick gravelly loam, 3 to 30 percent slopes",Consociation,,1538,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62365
2166,44E,"Lurnick gravelly loam, 30 to 50 percent slopes",Consociation,,1369,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10373,62366
